
     ######################################################################
   ##########################################################################
  ###                                                                      ###
 ###            Tinker  ---  Software Tools for Molecular Design            ###
 ##                                                                          ##
 ##                      Version 8.10.2   February 2022                      ##
 ##                                                                          ##
 ##               Copyright (c)  Jay William Ponder  1990-2022               ##
 ###                           All Rights Reserved                          ###
  ###                                                                      ###
   ##########################################################################
     ######################################################################


 Number of Coordinate Frames :           401
 Number of Distance Bins :              2338

 Reading the Coordinates Archive File :

    Processing Coordinate Frame          100
    Processing Coordinate Frame          200
    Processing Coordinate Frame          300
    Processing Coordinate Frame          400
    Processing Coordinate Frame          401

 Pairwise Radial Distribution Function :

       First Name or Type :  76         Second Name or Type :  76    

     Bin         Counts       Distance       Raw g(r)    Smooth g(r)
      91              0         0.9050         0.0000         0.0000
      92              0         0.9150         0.0000         0.0000
      93              0         0.9250         0.0000         0.0000
      94              0         0.9350         0.0000         0.0000
      95              0         0.9450         0.0000         0.0000
      96              0         0.9550         0.0000         0.0000
      97              0         0.9650         0.0000         0.0000
      98              0         0.9750         0.0000         0.0000
      99              0         0.9850         0.0000         0.0000
     100              0         0.9950         0.0000         0.0000
     101              0         1.0050         0.0000         0.0000
     102              0         1.0150         0.0000         0.0000
     103              0         1.0250         0.0000         0.0000
     104              0         1.0350         0.0000         0.0000
     105              0         1.0450         0.0000         0.0000
     106              0         1.0550         0.0000         0.0000
     107              0         1.0650         0.0000         0.0000
     108              0         1.0750         0.0000         0.0000
     109              0         1.0850         0.0000         0.0000
     110              0         1.0950         0.0000         0.0000
     111              0         1.1050         0.0000         0.0000
     112              0         1.1150         0.0000         0.0000
     113              0         1.1250         0.0000         0.0000
     114              0         1.1350         0.0000         0.0000
     115              0         1.1450         0.0000         0.0000
     116              0         1.1550         0.0000         0.0000
     117              0         1.1650         0.0000         0.0000
     118              0         1.1750         0.0000         0.0000
     119              0         1.1850         0.0000         0.0000
     120              0         1.1950         0.0000         0.0000
     121              0         1.2050         0.0000         0.0000
     122              0         1.2150         0.0000         0.0000
     123              0         1.2250         0.0000         0.0000
     124              0         1.2350         0.0000         0.0000
     125              0         1.2450         0.0000         0.0000
     126              0         1.2550         0.0000         0.0000
     127              0         1.2650         0.0000         0.0000
     128              0         1.2750         0.0000         0.0000
     129              0         1.2850         0.0000         0.0000
     130              0         1.2950         0.0000         0.0000
     131              0         1.3050         0.0000         0.0000
     132              0         1.3150         0.0000         0.0000
     133              0         1.3250         0.0000         0.0000
     134              0         1.3350         0.0000         0.0000
     135              0         1.3450         0.0000         0.0000
     136              0         1.3550         0.0000         0.0000
     137              0         1.3650         0.0000         0.0000
     138              0         1.3750         0.0000         0.0000
     139              0         1.3850         0.0000         0.0000
     140              0         1.3950         0.0000         0.0000
     141              0         1.4050         0.0000         0.0000
     142              0         1.4150         0.0000         0.0000
     143              0         1.4250         0.0000         0.0000
     144              0         1.4350         0.0000         0.0000
     145              0         1.4450         0.0000         0.0000
     146              0         1.4550         0.0000         0.0000
     147              0         1.4650         0.0000         0.0000
     148              0         1.4750         0.0000         0.0000
     149              0         1.4850         0.0000         0.0000
     150              0         1.4950         0.0000         0.0000
     151              0         1.5050         0.0000         0.0000
     152              0         1.5150         0.0000         0.0000
     153              0         1.5250         0.0000         0.0000
     154              0         1.5350         0.0000         0.0000
     155              0         1.5450         0.0000         0.0000
     156              0         1.5550         0.0000         0.0000
     157              0         1.5650         0.0000         0.0000
     158              0         1.5750         0.0000         0.0000
     159              0         1.5850         0.0000         0.0000
     160              0         1.5950         0.0000         0.0000
     161              0         1.6050         0.0000         0.0000
     162              0         1.6150         0.0000         0.0000
     163              0         1.6250         0.0000         0.0000
     164              0         1.6350         0.0000         0.0000
     165              0         1.6450         0.0000         0.0000
     166              0         1.6550         0.0000         0.0000
     167              0         1.6650         0.0000         0.0000
     168              0         1.6750         0.0000         0.0000
     169              0         1.6850         0.0000         0.0000
     170              0         1.6950         0.0000         0.0000
     171              0         1.7050         0.0000         0.0000
     172              0         1.7150         0.0000         0.0000
     173              0         1.7250         0.0000         0.0000
     174              0         1.7350         0.0000         0.0000
     175              0         1.7450         0.0000         0.0000
     176              0         1.7550         0.0000         0.0000
     177              0         1.7650         0.0000         0.0000
     178              0         1.7750         0.0000         0.0000
     179              0         1.7850         0.0000         0.0000
     180              0         1.7950         0.0000         0.0000
     181              0         1.8050         0.0000         0.0000
     182              0         1.8150         0.0000         0.0000
     183              0         1.8250         0.0000         0.0000
     184              0         1.8350         0.0000         0.0000
     185              0         1.8450         0.0000         0.0000
     186              0         1.8550         0.0000         0.0000
     187              0         1.8650         0.0000         0.0000
     188              0         1.8750         0.0000         0.0000
     189              0         1.8850         0.0000         0.0000
     190              0         1.8950         0.0000         0.0000
     191              0         1.9050         0.0000         0.0000
     192              0         1.9150         0.0000         0.0000
     193              0         1.9250         0.0000         0.0000
     194              0         1.9350         0.0000         0.0000
     195              0         1.9450         0.0000         0.0000
     196              0         1.9550         0.0000         0.0000
     197              0         1.9650         0.0000         0.0000
     198              0         1.9750         0.0000         0.0000
     199              0         1.9850         0.0000         0.0000
     200              0         1.9950         0.0000         0.0000
     201              0         2.0050         0.0000         0.0000
     202              0         2.0150         0.0000         0.0000
     203              0         2.0250         0.0000         0.0000
     204              0         2.0350         0.0000         0.0000
     205              0         2.0450         0.0000         0.0000
     206              0         2.0550         0.0000         0.0000
     207              0         2.0650         0.0000         0.0000
     208              0         2.0750         0.0000         0.0000
     209              0         2.0850         0.0000         0.0000
     210              0         2.0950         0.0000         0.0000
     211              0         2.1050         0.0000         0.0000
     212              0         2.1150         0.0000         0.0000
     213              0         2.1250         0.0000         0.0000
     214              0         2.1350         0.0000         0.0000
     215              0         2.1450         0.0000         0.0000
     216              0         2.1550         0.0000         0.0000
     217              0         2.1650         0.0000         0.0000
     218              0         2.1750         0.0000         0.0000
     219              0         2.1850         0.0000         0.0000
     220              0         2.1950         0.0000         0.0000
     221              0         2.2050         0.0000         0.0000
     222              0         2.2150         0.0000         0.0000
     223              0         2.2250         0.0000         0.0000
     224              0         2.2350         0.0000         0.0000
     225              0         2.2450         0.0000         0.0000
     226              0         2.2550         0.0000         0.0000
     227              0         2.2650         0.0000         0.0000
     228              0         2.2750         0.0000         0.0000
     229              0         2.2850         0.0000         0.0000
     230              0         2.2950         0.0000         0.0000
     231              0         2.3050         0.0000         0.0000
     232              0         2.3150         0.0000         0.0000
     233              0         2.3250         0.0000         0.0000
     234              0         2.3350         0.0000         0.0000
     235              0         2.3450         0.0000         0.0000
     236              0         2.3550         0.0000         0.0000
     237              0         2.3650         0.0000         0.0000
     238              0         2.3750         0.0000         0.0000
     239              2         2.3850         0.0001         0.0001
     240             16         2.3950         0.0004         0.0003
     241             18         2.4050         0.0005         0.0007
     242             48         2.4150         0.0012         0.0009
     243             56         2.4250         0.0014         0.0017
     244            146         2.4350         0.0036         0.0035
     245            288         2.4450         0.0071         0.0071
     246            512         2.4550         0.0126         0.0123
     247            858         2.4650         0.0209         0.0217
     248           1482         2.4750         0.0358         0.0344
     249           2164         2.4850         0.0519         0.0533
     250           3368         2.4950         0.0801         0.0790
     251           4874         2.5050         0.1150         0.1153
     252           6986         2.5150         0.1635         0.1642
     253           9854         2.5250         0.2287         0.2273
     254          13236         2.5350         0.3048         0.3064
     255          17604         2.5450         0.4023         0.4022
     256          22666         2.5550         0.5139         0.5118
     257          28164         2.5650         0.6336         0.6362
     258          34942         2.5750         0.7799         0.7793
     259          42490         2.5850         0.9411         0.9406
     260          50628         2.5950         1.1127         1.1143
     261          59452         2.6050         1.2966         1.2943
     262          68228         2.6150         1.4767         1.4794
     263          77496         2.6250         1.6645         1.6606
     264          86342         2.6350         1.8405         1.8468
     265          95978         2.6450         2.0304         2.0252
     266         104112         2.6550         2.1859         2.1828
     267         111336         2.6650         2.3201         2.3303
     268         120028         2.6750         2.4826         2.4753
     269         126864         2.6850         2.6045         2.6034
     270         132614         2.6950         2.7023         2.7068
     271         138682         2.7050         2.8051         2.8079
     272         143912         2.7150         2.8895         2.8758
     273         145520         2.7250         2.9004         2.9165
     274         148740         2.7350         2.9429         2.9309
     275         149398         2.7450         2.9345         2.9411
     276         150402         2.7550         2.9328         2.9311
     277         150714         2.7650         2.9176         2.9183
     278         150270         2.7750         2.8881         2.8846
     279         148622         2.7850         2.8360         2.8415
     280         147464         2.7950         2.7938         2.7909
     281         145104         2.8050         2.7295         2.7249
     282         141578         2.8150         2.6443         2.6549
     283         139842         2.8250         2.5934         2.5841
     284         136178         2.8350         2.5077         2.5106
     285         132670         2.8450         2.4259         2.4293
     286         129578         2.8550         2.3528         2.3452
     287         124974         2.8650         2.2534         2.2602
     288         121802         2.8750         2.1810         2.1803
     289         118608         2.8850         2.1091         2.1051
     290         114358         2.8950         2.0195         2.0211
     291         110610         2.9050         1.9399         1.9443
     292         107844         2.9150         1.8784         1.8695
     293         103556         2.9250         1.7914         1.8015
     294         101186         2.9350         1.7385         1.7296
     295          97336         2.9450         1.6610         1.6672
     296          94618         2.9550         1.6037         1.5996
     297          91426         2.9650         1.5392         1.5409
     298          88952         2.9750         1.4875         1.4907
     299          87218         2.9850         1.4487         1.4424
     300          83954         2.9950         1.3852         1.3873
     301          81330         3.0050         1.3330         1.3375
     302          80086         3.0150         1.3039         1.2975
     303          77720         3.0250         1.2570         1.2625
     304          76338         3.0350         1.2266         1.2221
     305          74132         3.0450         1.1833         1.1852
     306          72540         3.0550         1.1503         1.1532
     307          71666         3.0650         1.1291         1.1234
     308          69514         3.0750         1.0881         1.0913
     309          68306         3.0850         1.0622         1.0638
     310          67902         3.0950         1.0491         1.0468
     311          66952         3.1050         1.0278         1.0277
     312          65874         3.1150         1.0048         1.0054
     313          65138         3.1250         0.9872         0.9882
     314          64718         3.1350         0.9746         0.9718
     315          63812         3.1450         0.9548         0.9580
     316          63788         3.1550         0.9484         0.9473
     317          63550         3.1650         0.9389         0.9371
     318          62874         3.1750         0.9231         0.9260
     319          62992         3.1850         0.9190         0.9178
     320          62836         3.1950         0.9110         0.9094
     321          62302         3.2050         0.8977         0.9006
     322          62628         3.2150         0.8968         0.8951
     323          62646         3.2250         0.8915         0.8919
     324          62558         3.2350         0.8847         0.8830
     325          62230         3.2450         0.8747         0.8794
     326          62936         3.2550         0.8792         0.8719
     327          62032         3.2650         0.8612         0.8682
     328          62948         3.2750         0.8686         0.8657
     329          63254         3.2850         0.8675         0.8658
     330          62956         3.2950         0.8582         0.8613
     331          63560         3.3050         0.8612         0.8592
     332          63904         3.3150         0.8607         0.8615
     333          64508         3.3250         0.8636         0.8651
     334          65170         3.3350         0.8672         0.8622
     335          64342         3.3450         0.8511         0.8559
     336          64910         3.3550         0.8535         0.8527
     337          65546         3.3650         0.8567         0.8540
     338          65610         3.3750         0.8525         0.8577
     339          66894         3.3850         0.8640         0.8579
     340          66496         3.3950         0.8539         0.8581
     341          67070         3.4050         0.8562         0.8540
     342          67464         3.4150         0.8562         0.8590
     343          68488         3.4250         0.8641         0.8601
     344          68382         3.4350         0.8577         0.8607
     345          69042         3.4450         0.8610         0.8599
     346          69596         3.4550         0.8629         0.8635
     347          70180         3.4650         0.8651         0.8632
     348          70358         3.4750         0.8623         0.8654
     349          71494         3.4850         0.8712         0.8691
     350          72056         3.4950         0.8731         0.8743
     351          72534         3.5050         0.8738         0.8708
     352          72176         3.5150         0.8646         0.8688
     353          73162         3.5250         0.8714         0.8684
     354          73618         3.5350         0.8719         0.8738
     355          74618         3.5450         0.8788         0.8780
     356          75408         3.5550         0.8831         0.8820
     357          76014         3.5650         0.8852         0.8885
     358          77578         3.5750         0.8984         0.8950
     359          77950         3.5850         0.8976         0.8994
     360          78362         3.5950         0.8974         0.8960
     361          78280         3.6050         0.8915         0.8908
     362          78560         3.6150         0.8897         0.8946
     363          80796         3.6250         0.9100         0.9059
     364          81504         3.6350         0.9129         0.9125
     365          81382         3.6450         0.9066         0.9070
     366          81606         3.6550         0.9041         0.9066
     367          82916         3.6650         0.9136         0.9112
     368          83432         3.6750         0.9143         0.9146
     369          83808         3.6850         0.9134         0.9135
     370          84370         3.6950         0.9146         0.9149
     371          85390         3.7050         0.9207         0.9226
     372          86836         3.7150         0.9312         0.9258
     373          86586         3.7250         0.9236         0.9307
     374          88400         3.7350         0.9379         0.9313
     375          88170         3.7450         0.9304         0.9335
     376          88972         3.7550         0.9339         0.9353
     377          90500         3.7650         0.9449         0.9422
     378          90874         3.7750         0.9438         0.9444
     379          91184         3.7850         0.9420         0.9422
     380          91790         3.7950         0.9433         0.9444
     381          92796         3.8050         0.9486         0.9460
     382          93064         3.8150         0.9464         0.9492
     383          94466         3.8250         0.9556         0.9547
     384          95624         3.8350         0.9623         0.9614
     385          96178         3.8450         0.9628         0.9632
     386          96794         3.8550         0.9640         0.9645
     387          97666         3.8650         0.9676         0.9665
     388          98360         3.8750         0.9695         0.9724
     389          99842         3.8850         0.9790         0.9748
     390          99594         3.8950         0.9716         0.9732
     391         100176         3.9050         0.9723         0.9755
     392         102294         3.9150         0.9878         0.9838
     393         102732         3.9250         0.9869         0.9871
     394         103008         3.9350         0.9846         0.9878
     395         104480         3.9450         0.9936         0.9897
     396         104562         3.9550         0.9893         0.9916
     397         105414         3.9650         0.9924         0.9924
     398         106378         3.9750         0.9964         0.9948
     399         106730         3.9850         0.9947         0.9957
     400         107794         3.9950         0.9996         1.0011
     401         109644         4.0050         1.0117         1.0095
     402         110472         4.0150         1.0143         1.0153
     403         111198         4.0250         1.0159         1.0147
     404         111456         4.0350         1.0132         1.0140
     405         112338         4.0450         1.0161         1.0175
     406         113860         4.0550         1.0248         1.0221
     407         114268         4.0650         1.0235         1.0257
     408         115364         4.0750         1.0282         1.0272
     409         115986         4.0850         1.0287         1.0285
     410         116352         4.0950         1.0269         1.0262
     411         116904         4.1050         1.0268         1.0291
     412         118984         4.1150         1.0400         1.0404
     413         120808         4.1250         1.0508         1.0457
     414         120014         4.1350         1.0388         1.0432
     415         121058         4.1450         1.0428         1.0431
     416         122536         4.1550         1.0505         1.0479
     417         122650         4.1650         1.0464         1.0476
     418         123072         4.1750         1.0450         1.0451
     419         123826         4.1850         1.0464         1.0468
     420         124830         4.1950         1.0498         1.0486
     421         125370         4.2050         1.0494         1.0505
     422         126438         4.2150         1.0533         1.0532
     423         127408         4.2250         1.0564         1.0553
     424         127798         4.2350         1.0546         1.0562
     425         128688         4.2450         1.0569         1.0540
     426         128878         4.2550         1.0535         1.0594
     427         131350         4.2650         1.0687         1.0609
     428         130656         4.2750         1.0581         1.0650
     429         132510         4.2850         1.0681         1.0638
     430         132674         4.2950         1.0645         1.0653
     431         133070         4.3050         1.0627         1.0641
     432         134348         4.3150         1.0679         1.0667
     433         135036         4.3250         1.0684         1.0683
     434         135450         4.3350         1.0668         1.0667
     435         136060         4.3450         1.0666         1.0679
     436         137454         4.3550         1.0726         1.0712
     437         138284         4.3650         1.0742         1.0754
     438         139264         4.3750         1.0768         1.0754
     439         139218         4.3850         1.0716         1.0709
     440         139090         4.3950         1.0657         1.0689
     441         140826         4.4050         1.0741         1.0714
     442         141460         4.4150         1.0741         1.0755
     443         142174         4.4250         1.0746         1.0721
     444         142006         4.4350         1.0685         1.0733
     445         143876         4.4450         1.0777         1.0724
     446         143318         4.4550         1.0687         1.0724
     447         144196         4.4650         1.0705         1.0691
     448         144626         4.4750         1.0689         1.0683
     449         144804         4.4850         1.0654         1.0665
     450         145780         4.4950         1.0678         1.0676
     451         146964         4.5050         1.0717         1.0726
     452         148204         4.5150         1.0760         1.0739
     453         147988         4.5250         1.0697         1.0703
     454         148166         4.5350         1.0663         1.0686
     455         149672         4.5450         1.0724         1.0692
     456         149670         4.5550         1.0676         1.0688
     457         150440         4.5650         1.0684         1.0711
     458         152402         4.5750         1.0776         1.0732
     459         151588         4.5850         1.0672         1.0680
     460         151414         4.5950         1.0614         1.0666
     461         154092         4.6050         1.0754         1.0683
     462         153128         4.6150         1.0641         1.0684
     463         153976         4.6250         1.0654         1.0652
     464         154812         4.6350         1.0665         1.0634
     465         154092         4.6450         1.0570         1.0616
     466         155512         4.6550         1.0622         1.0580
     467         154966         4.6650         1.0539         1.0556
     468         155456         4.6750         1.0527         1.0545
     469         157042         4.6850         1.0589         1.0552
     470         156774         4.6950         1.0526         1.0567
     471         158206         4.7050         1.0577         1.0541
     472         157846         4.7150         1.0508         1.0527
     473         158532         4.7250         1.0509         1.0519
     474         159916         4.7350         1.0557         1.0530
     475         159922         4.7450         1.0512         1.0543
     476         161188         4.7550         1.0551         1.0524
     477         160950         4.7650         1.0491         1.0507
     478         161238         4.7750         1.0466         1.0459
     479         161332         4.7850         1.0429         1.0433
     480         161726         4.7950         1.0410         1.0408
     481         162060         4.8050         1.0389         1.0384
     482         162486         4.8150         1.0373         1.0393
     483         163918         4.8250         1.0421         1.0391
     484         163490         4.8350         1.0351         1.0362
     485         163736         4.8450         1.0323         1.0338
     486         165026         4.8550         1.0362         1.0345
     487         165110         4.8650         1.0325         1.0318
     488         164962         4.8750         1.0273         1.0306
     489         166870         4.8850         1.0349         1.0324
     490         166926         4.8950         1.0311         1.0298
     491         165944         4.9050         1.0208         1.0240
     492         167098         4.9150         1.0237         1.0220
     493         167580         4.9250         1.0225         1.0224
     494         167880         4.9350         1.0202         1.0209
     495         168674         4.9450         1.0209         1.0210
     496         169384         4.9550         1.0211         1.0202
     497         169316         4.9650         1.0165         1.0172
     498         169534         4.9750         1.0138         1.0140
     499         169894         4.9850         1.0118         1.0108
     500         169802         4.9950         1.0073         1.0090
     501         170686         5.0050         1.0085         1.0062
     502         170442         5.0150         1.0030         1.0048
     503         171498         5.0250         1.0052         1.0054
     504         172788         5.0350         1.0087         1.0075
     505         172882         5.0450         1.0053         1.0056
     506         172812         5.0550         1.0009         1.0007
     507         172938         5.0650         0.9977         0.9990
     508         174120         5.0750         1.0006         0.9998
     509         174506         5.0850         0.9988         0.9973
     510         173754         5.0950         0.9906         0.9928
     511         174676         5.1050         0.9920         0.9915
     512         175684         5.1150         0.9938         0.9934
     513         176180         5.1250         0.9927         0.9927
     514         176404         5.1350         0.9901         0.9902
     515         176688         5.1450         0.9879         0.9885
     516         177186         5.1550         0.9868         0.9847
     517         176672         5.1650         0.9802         0.9834
     518         178354         5.1750         0.9857         0.9834
     519         178572         5.1850         0.9831         0.9833
     520         178350         5.1950         0.9781         0.9780
     521         178290         5.2050         0.9740         0.9747
     522         179094         5.2150         0.9746         0.9746
     523         179942         5.2250         0.9755         0.9748
     524         180120         5.2350         0.9727         0.9733
     525         180402         5.2450         0.9706         0.9701
     526         180414         5.2550         0.9669         0.9675
     527         180750         5.2650         0.9650         0.9641
     528         180826         5.2750         0.9618         0.9635
     529         182190         5.2850         0.9654         0.9638
     530         182560         5.2950         0.9637         0.9649
     531         183196         5.3050         0.9634         0.9618
     532         182652         5.3150         0.9569         0.9579
     533         183040         5.3250         0.9554         0.9566
     534         184304         5.3350         0.9584         0.9557
     535         183702         5.3450         0.9517         0.9542
     536         184500         5.3550         0.9522         0.9504
     537         184350         5.3650         0.9479         0.9489
     538         185028         5.3750         0.9479         0.9480
     539         185988         5.3850         0.9493         0.9487
     540         186462         5.3950         0.9481         0.9482
     541         187032         5.4050         0.9475         0.9485
     542         188106         5.4150         0.9495         0.9479
     543         187764         5.4250         0.9442         0.9447
     544         187654         5.4350         0.9402         0.9409
     545         188420         5.4450         0.9406         0.9407
     546         189224         5.4550         0.9411         0.9398
     547         188962         5.4650         0.9364         0.9381
     548         189716         5.4750         0.9367         0.9351
     549         189608         5.4850         0.9328         0.9343
     550         190458         5.4950         0.9335         0.9323
     551         190434         5.5050         0.9300         0.9300
     552         190612         5.5150         0.9275         0.9297
     553         192224         5.5250         0.9320         0.9287
     554         191390         5.5350         0.9246         0.9267
     555         192080         5.5450         0.9246         0.9247
     556         193192         5.5550         0.9266         0.9251
     557         193410         5.5650         0.9243         0.9265
     558         194954         5.5750         0.9283         0.9256
     559         194572         5.5850         0.9232         0.9255
     560         195666         5.5950         0.9251         0.9239
     561         196038         5.6050         0.9235         0.9239
     562         196438         5.6150         0.9221         0.9218
     563         196636         5.6250         0.9198         0.9204
     564         197318         5.6350         0.9197         0.9190
     565         197640         5.6450         0.9179         0.9178
     566         198394         5.6550         0.9182         0.9204
     567         200782         5.6650         0.9260         0.9226
     568         200472         5.6750         0.9213         0.9243
     569         201652         5.6850         0.9234         0.9202
     570         200830         5.6950         0.9165         0.9200
     571         202794         5.7050         0.9222         0.9198
     572         203360         5.7150         0.9215         0.9227
     573         204408         5.7250         0.9230         0.9218
     574         204890         5.7350         0.9220         0.9240
     575         206816         5.7450         0.9274         0.9250
     576         207022         5.7550         0.9251         0.9272
     577         208534         5.7650         0.9286         0.9272
     578         208842         5.7750         0.9268         0.9265
     579         209120         5.7850         0.9248         0.9269
     580         211238         5.7950         0.9310         0.9291
     581         211614         5.8050         0.9294         0.9293
     582         211582         5.8150         0.9261         0.9270
     583         212846         5.8250         0.9284         0.9288
     584         214550         5.8350         0.9326         0.9311
     585         214790         5.8450         0.9305         0.9313
     586         215914         5.8550         0.9322         0.9332
     587         218090         5.8650         0.9384         0.9369
     588         218668         5.8750         0.9376         0.9373
     589         218872         5.8850         0.9353         0.9371
     590         220858         5.8950         0.9406         0.9390
     591         221892         5.9050         0.9418         0.9431
     592         223546         5.9150         0.9456         0.9441
     593         223774         5.9250         0.9434         0.9447
     594         224894         5.9350         0.9449         0.9439
     595         225670         5.9450         0.9450         0.9463
     596         227720         5.9550         0.9504         0.9494
     597         229062         5.9650         0.9528         0.9532
     598         230632         5.9750         0.9561         0.9570
     599         232188         5.9850         0.9594         0.9563
     600         230878         5.9950         0.9508         0.9539
     601         232466         6.0050         0.9541         0.9530
     602         233942         6.0150         0.9570         0.9567
     603         235346         6.0250         0.9595         0.9606
     604         237654         6.0350         0.9657         0.9652
     605         238914         6.0450         0.9676         0.9661
     606         238566         6.0550         0.9630         0.9654
     607         240430         6.0650         0.9674         0.9660
     608         241496         6.0750         0.9685         0.9684
     609         242686         6.0850         0.9700         0.9722
     610         245158         6.0950         0.9767         0.9722
     611         243844         6.1050         0.9683         0.9733
     612         246810         6.1150         0.9769         0.9732
     613         247456         6.1250         0.9762         0.9793
     614         250098         6.1350         0.9834         0.9801
     615         250058         6.1450         0.9801         0.9834
     616         252440         6.1550         0.9862         0.9834
     617         252376         6.1650         0.9828         0.9843
     618         253270         6.1750         0.9831         0.9821
     619         253912         6.1850         0.9824         0.9833
     620         255880         6.1950         0.9868         0.9865
     621         257920         6.2050         0.9914         0.9916
     622         259736         6.2150         0.9952         0.9948
     623         260688         6.2250         0.9957         0.9954
     624         261352         6.2350         0.9950         0.9956
     625         262964         6.2450         0.9979         0.9981
     626         264868         6.2550         1.0019         1.0010
     627         265820         6.2650         1.0023         1.0036
     628         267338         6.2750         1.0049         1.0031
     629         267044         6.2850         1.0006         1.0019
     630         268060         6.2950         1.0012         1.0006
     631         269458         6.3050         1.0032         1.0044
     632         272002         6.3150         1.0095         1.0077
     633         272536         6.3250         1.0083         1.0093
     634         273524         6.3350         1.0087         1.0074
     635         274210         6.3450         1.0081         1.0119
     636         277934         6.3550         1.0185         1.0127
     637         275970         6.3650         1.0082         1.0126
     638         278036         6.3750         1.0125         1.0110
     639         279746         6.3850         1.0156         1.0161
     640         281522         6.3950         1.0188         1.0184
     641         282132         6.4050         1.0178         1.0167
     642         281798         6.4150         1.0135         1.0157
     643         284414         6.4250         1.0197         1.0190
