
     ######################################################################
   ##########################################################################
  ###                                                                      ###
 ###            Tinker  ---  Software Tools for Molecular Design            ###
 ##                                                                          ##
 ##                      Version 8.10.2   February 2022                      ##
 ##                                                                          ##
 ##               Copyright (c)  Jay William Ponder  1990-2022               ##
 ###                           All Rights Reserved                          ###
  ###                                                                      ###
   ##########################################################################
     ######################################################################


 Number of Coordinate Frames :           401
 Number of Distance Bins :              2338

 Reading the Coordinates Archive File :

    Processing Coordinate Frame          100
    Processing Coordinate Frame          200
    Processing Coordinate Frame          300
    Processing Coordinate Frame          400
    Processing Coordinate Frame          401

 Pairwise Radial Distribution Function :

       First Name or Type :  2          Second Name or Type :  2     

     Bin         Counts       Distance       Raw g(r)    Smooth g(r)
      91              0         0.9050         0.0000         0.0000
      92              0         0.9150         0.0000         0.0000
      93              0         0.9250         0.0000         0.0000
      94              0         0.9350         0.0000         0.0000
      95              0         0.9450         0.0000         0.0000
      96              0         0.9550         0.0000         0.0000
      97              0         0.9650         0.0000         0.0000
      98              0         0.9750         0.0000         0.0000
      99              0         0.9850         0.0000         0.0000
     100              0         0.9950         0.0000         0.0000
     101              0         1.0050         0.0000         0.0000
     102              0         1.0150         0.0000         0.0000
     103              0         1.0250         0.0000         0.0000
     104              0         1.0350         0.0000         0.0000
     105              0         1.0450         0.0000         0.0000
     106              0         1.0550         0.0000         0.0000
     107              0         1.0650         0.0000         0.0000
     108              0         1.0750         0.0000         0.0000
     109              0         1.0850         0.0000         0.0000
     110              0         1.0950         0.0000         0.0000
     111              0         1.1050         0.0000         0.0000
     112              0         1.1150         0.0000         0.0000
     113              0         1.1250         0.0000         0.0000
     114              0         1.1350         0.0000         0.0000
     115              0         1.1450         0.0000         0.0000
     116              0         1.1550         0.0000         0.0000
     117              0         1.1650         0.0000         0.0000
     118              0         1.1750         0.0000         0.0000
     119              0         1.1850         0.0000         0.0000
     120              0         1.1950         0.0000         0.0000
     121              0         1.2050         0.0000         0.0000
     122              0         1.2150         0.0000         0.0000
     123              0         1.2250         0.0000         0.0000
     124              0         1.2350         0.0000         0.0000
     125              0         1.2450         0.0000         0.0000
     126              0         1.2550         0.0000         0.0000
     127              0         1.2650         0.0000         0.0000
     128              0         1.2750         0.0000         0.0000
     129              0         1.2850         0.0000         0.0000
     130              0         1.2950         0.0000         0.0000
     131              0         1.3050         0.0000         0.0000
     132              0         1.3150         0.0000         0.0000
     133              0         1.3250         0.0000         0.0000
     134              0         1.3350         0.0000         0.0000
     135              0         1.3450         0.0000         0.0000
     136              0         1.3550         0.0000         0.0000
     137              0         1.3650         0.0000         0.0000
     138              0         1.3750         0.0000         0.0000
     139              0         1.3850         0.0000         0.0000
     140              0         1.3950         0.0000         0.0000
     141              0         1.4050         0.0000         0.0000
     142              0         1.4150         0.0000         0.0000
     143              0         1.4250         0.0000         0.0000
     144              0         1.4350         0.0000         0.0000
     145              0         1.4450         0.0000         0.0000
     146              0         1.4550         0.0000         0.0000
     147              0         1.4650         0.0000         0.0000
     148              0         1.4750         0.0000         0.0000
     149              0         1.4850         0.0000         0.0000
     150              0         1.4950         0.0000         0.0000
     151              0         1.5050         0.0000         0.0000
     152              0         1.5150         0.0000         0.0000
     153              0         1.5250         0.0000         0.0000
     154              2         1.5350         0.0000         0.0000
     155              6         1.5450         0.0001         0.0001
     156              2         1.5550         0.0000         0.0001
     157              8         1.5650         0.0001         0.0001
     158             10         1.5750         0.0001         0.0001
     159             10         1.5850         0.0001         0.0002
     160             24         1.5950         0.0003         0.0003
     161             30         1.6050         0.0004         0.0004
     162             22         1.6150         0.0003         0.0004
     163             32         1.6250         0.0004         0.0005
     164             54         1.6350         0.0007         0.0007
     165             54         1.6450         0.0007         0.0008
     166             76         1.6550         0.0010         0.0011
     167            128         1.6650         0.0017         0.0016
     168            148         1.6750         0.0020         0.0020
     169            192         1.6850         0.0025         0.0026
     170            260         1.6950         0.0033         0.0033
     171            306         1.7050         0.0039         0.0037
     172            328         1.7150         0.0041         0.0046
     173            516         1.7250         0.0064         0.0060
     174            624         1.7350         0.0077         0.0079
     175            780         1.7450         0.0095         0.0094
     176            912         1.7550         0.0110         0.0107
     177           1026         1.7650         0.0122         0.0129
     178           1420         1.7750         0.0167         0.0162
     179           1714         1.7850         0.0199         0.0199
     180           1970         1.7950         0.0226         0.0227
     181           2260         1.8050         0.0257         0.0254
     182           2622         1.8150         0.0295         0.0304
     183           3366         1.8250         0.0374         0.0361
     184           3792         1.8350         0.0417         0.0427
     185           4528         1.8450         0.0492         0.0484
     186           5076         1.8550         0.0546         0.0548
     187           5826         1.8650         0.0620         0.0625
     188           6898         1.8750         0.0726         0.0717
     189           7872         1.8850         0.0820         0.0832
     190           9292         1.8950         0.0957         0.0943
     191          10300         1.9050         0.1050         0.1058
     192          11714         1.9150         0.1182         0.1187
     193          13518         1.9250         0.1350         0.1343
     194          15132         1.9350         0.1495         0.1492
     195          16728         1.9450         0.1636         0.1642
     196          18914         1.9550         0.1831         0.1843
     197          21652         1.9650         0.2075         0.2045
     198          23470         1.9750         0.2226         0.2257
     199          26488         1.9850         0.2487         0.2466
     200          29094         1.9950         0.2705         0.2724
     201          32340         2.0050         0.2977         0.2952
     202          34896         2.0150         0.3180         0.3201
     203          38558         2.0250         0.3479         0.3477
     204          42432         2.0350         0.3791         0.3772
     205          45808         2.0450         0.4053         0.4083
     206          50464         2.0550         0.4421         0.4388
     207          54190         2.0650         0.4702         0.4736
     208          59280         2.0750         0.5094         0.5065
     209          63498         2.0850         0.5404         0.5418
     210          68570         2.0950         0.5781         0.5795
     211          74442         2.1050         0.6216         0.6191
     212          79056         2.1150         0.6539         0.6540
     213          83878         2.1250         0.6873         0.6898
     214          90318         2.1350         0.7331         0.7317
     215          96246         2.1450         0.7740         0.7729
     216         101612         2.1550         0.8096         0.8113
     217         107968         2.1650         0.8523         0.8520
     218         114312         2.1750         0.8941         0.8926
     219         119980         2.1850         0.9299         0.9316
     220         126482         2.1950         0.9713         0.9702
     221         132750         2.2050         1.0102         1.0109
     222         139440         2.2150         1.0516         1.0513
     223         146194         2.2250         1.0926         1.0938
     224         153074         2.2350         1.1338         1.1303
     225         158302         2.2450         1.1621         1.1663
     226         165658         2.2550         1.2054         1.2031
     227         172268         2.2650         1.2424         1.2436
     228         178932         2.2750         1.2792         1.2781
     229         184642         2.2850         1.3085         1.3095
     230         190130         2.2950         1.3357         1.3338
     231         194512         2.3050         1.3546         1.3559
     232         199964         2.3150         1.3806         1.3821
     233         206500         2.3250         1.4135         1.4106
     234         211444         2.3350         1.4349         1.4371
     235         216902         2.3450         1.4594         1.4582
     236         221298         2.3550         1.4764         1.4773
     237         225256         2.3650         1.4901         1.4872
     238         227792         2.3750         1.4942         1.5002
     239         233088         2.3850         1.5162         1.5089
     240         234668         2.3950         1.5137         1.5203
     241         239028         2.4050         1.5291         1.5244
     242         240882         2.4150         1.5282         1.5304
     243         243396         2.4250         1.5314         1.5320
     244         245760         2.4350         1.5336         1.5303
     245         246026         2.4450         1.5228         1.5266
     246         248452         2.4550         1.5253         1.5243
     247         250116         2.4650         1.5231         1.5216
     248         249880         2.4750         1.5093         1.5095
     249         249378         2.4850         1.4942         1.4962
     250         249954         2.4950         1.4857         1.4841
     251         249048         2.5050         1.4685         1.4674
     252         247258         2.5150         1.4464         1.4497
     253         247352         2.5250         1.4355         1.4323
     254         245398         2.5350         1.4129         1.4143
     255         243824         2.5450         1.3929         1.3923
     256         242404         2.5550         1.3739         1.3765
     257         242142         2.5650         1.3618         1.3577
     258         238696         2.5750         1.3320         1.3338
     259         236214         2.5850         1.3080         1.3104
     260         235082         2.5950         1.2917         1.2864
     261         230462         2.6050         1.2566         1.2617
     262         228738         2.6150         1.2377         1.2340
     263         225408         2.6250         1.2104         1.2137
     264         223894         2.6350         1.1931         1.1897
     265         220380         2.6450         1.1655         1.1685
     266         218600         2.6550         1.1474         1.1463
     267         215718         2.6650         1.1238         1.1214
     268         211344         2.6750         1.0928         1.0975
     269         210568         2.6850         1.0807         1.0777
     270         207952         2.6950         1.0594         1.0594
     271         204832         2.7050         1.0358         1.0364
     272         202516         2.7150         1.0165         1.0175
     273         200992         2.7250         1.0015         0.9995
     274         197996         2.7350         0.9794         0.9810
     275         196054         2.7450         0.9627         0.9622
     276         193902         2.7550         0.9453         0.9443
     277         191420         2.7650         0.9264         0.9287
     278         190690         2.7750         0.9162         0.9136
     279         188202         2.7850         0.8978         0.8997
     280         186962         2.7950         0.8855         0.8846
     281         185242         2.8050         0.8711         0.8709
     282         183634         2.8150         0.8574         0.8587
     283         183318         2.8250         0.8499         0.8488
     284         182294         2.8350         0.8392         0.8396
     285         181456         2.8450         0.8295         0.8294
     286         180668         2.8550         0.8201         0.8201
     287         180010         2.8650         0.8114         0.8114
     288         179684         2.8750         0.8043         0.8050
     289         179912         2.8850         0.7998         0.7984
     290         179300         2.8950         0.7916         0.7931
     291         180246         2.9050         0.7903         0.7908
     292         181134         2.9150         0.7887         0.7853
     293         178898         2.9250         0.7737         0.7767
     294         179660         2.9350         0.7717         0.7723
     295         181576         2.9450         0.7746         0.7719
     296         180982         2.9550         0.7669         0.7684
     297         181646         2.9650         0.7645         0.7652
     298         183304         2.9750         0.7663         0.7651
     299         183796         2.9850         0.7632         0.7638
     300         184426         2.9950         0.7607         0.7604
     301         184876         3.0050         0.7575         0.7574
     302         185742         3.0150         0.7560         0.7573
     303         187998         3.0250         0.7602         0.7586
     304         188834         3.0350         0.7585         0.7589
     305         189816         3.0450         0.7575         0.7574
     306         191532         3.0550         0.7593         0.7613
     307         194802         3.0650         0.7673         0.7631
     308         194528         3.0750         0.7612         0.7657
     309         197966         3.0850         0.7696         0.7663
     310         198900         3.0950         0.7683         0.7699
     311         201042         3.1050         0.7716         0.7714
     312         203244         3.1150         0.7750         0.7746
     313         204838         3.1250         0.7761         0.7760
     314         206482         3.1350         0.7773         0.7778
     315         209016         3.1450         0.7819         0.7818
     316         211830         3.1550         0.7874         0.7878
     317         214700         3.1650         0.7930         0.7915
     318         216138         3.1750         0.7933         0.7953
     319         219642         3.1850         0.8011         0.8003
     320         222358         3.1950         0.8060         0.8050
     321         224094         3.2050         0.8072         0.8095
     322         227930         3.2150         0.8159         0.8129
     323         229614         3.2250         0.8169         0.8211
     324         234778         3.2350         0.8301         0.8250
     325         235018         3.2450         0.8258         0.8297
     326         238794         3.2550         0.8339         0.8315
     327         241546         3.2650         0.8384         0.8416
     328         246660         3.2750         0.8509         0.8458
     329         246606         3.2850         0.8456         0.8506
     330         251162         3.2950         0.8560         0.8521
     331         252932         3.3050         0.8568         0.8599
     332         257654         3.3150         0.8675         0.8648
     333         260282         3.3250         0.8711         0.8736
     334         265180         3.3350         0.8822         0.8800
     335         267828         3.3450         0.8857         0.8867
     336         271172         3.3550         0.8914         0.8914
     337         274654         3.3650         0.8975         0.8969
     338         277618         3.3750         0.9018         0.9023
     339         281652         3.3850         0.9095         0.9102
     340         286564         3.3950         0.9199         0.9178
     341         289562         3.4050         0.9241         0.9269
     342         295604         3.4150         0.9379         0.9355
     343         299386         3.4250         0.9443         0.9463
     344         304378         3.4350         0.9545         0.9521
     345         306640         3.4450         0.9560         0.9578
     346         311042         3.4550         0.9641         0.9640
     347         315570         3.4650         0.9725         0.9715
     348         318642         3.4750         0.9763         0.9768
     349         322706         3.4850         0.9831         0.9843
     350         328314         3.4950         0.9945         0.9925
     351         331652         3.5050         0.9989         1.0003
     352         336586         3.5150         1.0080         1.0079
     353         341412         3.5250         1.0166         1.0154
     354         344518         3.5350         1.0201         1.0210
     355         349162         3.5450         1.0280         1.0288
     356         355144         3.5550         1.0398         1.0378
     357         358968         3.5650         1.0451         1.0467
     358         365092         3.5750         1.0570         1.0580
     359         371370         3.5850         1.0691         1.0644
     360         371200         3.5950         1.0627         1.0675
     361         377472         3.6050         1.0747         1.0737
     362         383742         3.6150         1.0865         1.0855
     363         387548         3.6250         1.0912         1.0905
     364         390604         3.6350         1.0938         1.0969
     365         397592         3.6450         1.1073         1.1033
     366         400112         3.6550         1.1082         1.1121
     367         406502         3.6650         1.1198         1.1160
     368         408564         3.6750         1.1193         1.1227
     369         414048         3.6850         1.1282         1.1256
     370         416368         3.6950         1.1284         1.1295
     371         420164         3.7050         1.1325         1.1332
     372         425340         3.7150         1.1403         1.1393
     373         428862         3.7250         1.1436         1.1438
     374         432078         3.7350         1.1460         1.1461
     375         435664         3.7450         1.1494         1.1495
     376         439812         3.7550         1.1541         1.1541
     377         443928         3.7650         1.1588         1.1586
     378         447598         3.7750         1.1622         1.1627
     379         451214         3.7850         1.1654         1.1643
     380         452532         3.7950         1.1626         1.1630
     381         454266         3.8050         1.1609         1.1617
     382         457410         3.8150         1.1629         1.1616
     383         459494         3.8250         1.1621         1.1636
     384         463736         3.8350         1.1667         1.1654
     385         466242         3.8450         1.1669         1.1679
     386         468914         3.8550         1.1675         1.1656
     387         469008         3.8650         1.1617         1.1647
     388         472590         3.8750         1.1645         1.1608
     389         471550         3.8850         1.1560         1.1598
     390         475464         3.8950         1.1596         1.1566
     391         475716         3.9050         1.1543         1.1565
     392         477948         3.9150         1.1538         1.1518
     393         477200         3.9250         1.1461         1.1470
     394         477954         3.9350         1.1421         1.1430
     395         480604         3.9450         1.1426         1.1413
     396         481344         3.9550         1.1386         1.1397
     397         482954         3.9650         1.1367         1.1357
     398         482880         3.9750         1.1308         1.1317
     399         483218         3.9850         1.1259         1.1238
     400         481438         3.9950         1.1161         1.1201
     401         485582         4.0050         1.1201         1.1158
     402         483480         4.0150         1.1097         1.1126
     403         484842         4.0250         1.1073         1.1057
     404         484978         4.0350         1.1022         1.1037
     405         487248         4.0450         1.1018         1.1005
     406         486934         4.0550         1.0957         1.0957
     407         486158         4.0650         1.0886         1.0894
     408         487112         4.0750         1.0854         1.0849
     409         487648         4.0850         1.0813         1.0810
     410         487866         4.0950         1.0765         1.0772
     411         489092         4.1050         1.0739         1.0731
     412         489028         4.1150         1.0686         1.0687
     413         489474         4.1250         1.0644         1.0653
     414         491588         4.1350         1.0638         1.0625
     415         491656         4.1450         1.0588         1.0598
     416         493090         4.1550         1.0568         1.0565
     417         493948         4.1650         1.0536         1.0530
     418         494034         4.1750         1.0487         1.0503
     419         496380         4.1850         1.0487         1.0459
     420         495198         4.1950         1.0412         1.0450
     421         500126         4.2050         1.0465         1.0431
     422         499482         4.2150         1.0402         1.0422
     423         500830         4.2250         1.0381         1.0365
     424         500568         4.2350         1.0327         1.0347
     425         503934         4.2450         1.0347         1.0329
     426         504902         4.2550         1.0318         1.0335
     427         507968         4.2650         1.0333         1.0311
     428         508022         4.2750         1.0285         1.0309
     429         512044         4.2850         1.0318         1.0303
     430         513298         4.2950         1.0296         1.0294
     431         513662         4.3050         1.0255         1.0265
     432         516226         4.3150         1.0259         1.0255
     433         518318         4.3250         1.0253         1.0248
     434         519604         4.3350         1.0231         1.0238
     435         522258         4.3450         1.0236         1.0227
     436         523978         4.3550         1.0222         1.0230
     437         527398         4.3650         1.0242         1.0239
     438         530578         4.3750         1.0257         1.0255
     439         533000         4.3850         1.0256         1.0257
     440         534848         4.3950         1.0245         1.0240
     441         535892         4.4050         1.0219         1.0229
     442         538798         4.4150         1.0228         1.0215
     443         539806         4.4250         1.0200         1.0205
     444         543000         4.4350         1.0215         1.0233
     445         549890         4.4450         1.0298         1.0274
     446         550720         4.4550         1.0267         1.0265
     447         550548         4.4650         1.0218         1.0244
     448         555888         4.4750         1.0271         1.0248
     449         556982         4.4850         1.0245         1.0250
     450         558686         4.4950         1.0231         1.0242
     451         563044         4.5050         1.0265         1.0250
     452         564780         4.5150         1.0251         1.0263
     453         568526         4.5250         1.0274         1.0265
     454         571022         4.5350         1.0273         1.0281
     455         574264         4.5450         1.0286         1.0273
     456         575320         4.5550         1.0260         1.0280
     457         580080         4.5650         1.0299         1.0280
     458         581134         4.5750         1.0273         1.0281
     459         583762         4.5850         1.0275         1.0281
     460         587840         4.5950         1.0301         1.0290
     461         589176         4.6050         1.0280         1.0287
     462         591360         4.6150         1.0273         1.0269
     463         593478         4.6250         1.0266         1.0278
     464         597734         4.6350         1.0295         1.0273
     465         597968         4.6450         1.0255         1.0284
     466         602452         4.6550         1.0287         1.0246
     467         599562         4.6650         1.0194         1.0234
     468         605448         4.6750         1.0250         1.0230
     469         608568         4.6850         1.0259         1.0264
     470         611188         4.6950         1.0259         1.0252
     471         611760         4.7050         1.0225         1.0231
     472         613410         4.7150         1.0209         1.0209
     473         615414         4.7250         1.0199         1.0196
     474         616916         4.7350         1.0181         1.0181
     475         619378         4.7450         1.0179         1.0192
     476         624060         4.7550         1.0213         1.0188
     477         623014         4.7650         1.0153         1.0175
     478         626120         4.7750         1.0161         1.0148
     479         627194         4.7850         1.0136         1.0139
     480         628792         4.7950         1.0119         1.0118
     481         631006         4.8050         1.0112         1.0117
     482         634828         4.8150         1.0131         1.0131
     483         637928         4.8250         1.0139         1.0127
     484         638024         4.8350         1.0098         1.0117
     485         641430         4.8450         1.0110         1.0091
     486         640368         4.8550         1.0052         1.0060
     487         641276         4.8650         1.0025         1.0033
     488         644878         4.8750         1.0040         1.0031
     489         646032         4.8850         1.0017         1.0014
     490         646112         4.8950         0.9977         0.9987
     491         648912         4.9050         0.9980         0.9975
     492         650696         4.9150         0.9966         0.9963
     493         651016         4.9250         0.9931         0.9930
     494         651662         4.9350         0.9900         0.9912
     495         655370         4.9450         0.9917         0.9903
     496         655980         4.9550         0.9886         0.9896
     497         658124         4.9650         0.9878         0.9869
     498         658808         4.9750         0.9849         0.9862
     499         662580         4.9850         0.9865         0.9857
     500         663970         4.9950         0.9847         0.9842
     501         663874         5.0050         0.9806         0.9814
     502         666594         5.0150         0.9807         0.9809
     503         669758         5.0250         0.9814         0.9802
     504         669518         5.0350         0.9772         0.9783
     505         671444         5.0450         0.9761         0.9753
     506         672374         5.0550         0.9736         0.9747
     507         675400         5.0650         0.9741         0.9726
     508         674830         5.0750         0.9695         0.9708
     509         677638         5.0850         0.9697         0.9691
     510         679546         5.0950         0.9686         0.9685
     511         681182         5.1050         0.9671         0.9679
     512         684128         5.1150         0.9675         0.9661
     513         683650         5.1250         0.9631         0.9643
     514         686656         5.1350         0.9635         0.9638
     515         689998         5.1450         0.9645         0.9622
     516         688064         5.1550         0.9580         0.9610
     517         693778         5.1650         0.9623         0.9602
     518         694882         5.1750         0.9601         0.9606
     519         696266         5.1850         0.9583         0.9584
     520         698258         5.1950         0.9573         0.9572
     521         700204         5.2050         0.9563         0.9563
     522         702400         5.2150         0.9556         0.9556
     523         704796         5.2250         0.9552         0.9554
     524         707288         5.2350         0.9549         0.9542
     525         708242         5.2450         0.9526         0.9542
     526         712518         5.2550         0.9547         0.9519
     527         710460         5.2650         0.9483         0.9514
     528         716380         5.2750         0.9526         0.9504
     529         717628         5.2850         0.9506         0.9517
     530         720960         5.2950         0.9515         0.9513
     531         724182         5.3050         0.9521         0.9517
     532         726114         5.3150         0.9511         0.9513
     533         728776         5.3250         0.9510         0.9512
     534         731988         5.3350         0.9516         0.9511
     535         733860         5.3450         0.9504         0.9508
     536         736734         5.3550         0.9506         0.9504
     537         739792         5.3650         0.9510         0.9517
     538         743852         5.3750         0.9527         0.9511
     539         743492         5.3850         0.9487         0.9505
     540         747980         5.3950         0.9509         0.9495
     541         749516         5.4050         0.9493         0.9497
     542         752600         5.4150         0.9497         0.9506
     543         758326         5.4250         0.9534         0.9520
     544         759566         5.4350         0.9514         0.9518
     545         761942         5.4450         0.9509         0.9518
     546         767524         5.4550         0.9544         0.9531
     547         769518         5.4650         0.9533         0.9543
     548         773332         5.4750         0.9546         0.9538
     549         775344         5.4850         0.9536         0.9541
     550         778982         5.4950         0.9546         0.9543
     551         782810         5.5050         0.9558         0.9560
     552         787482         5.5150         0.9580         0.9579
     553         790938         5.5250         0.9587         0.9580
     554         791824         5.5350         0.9563         0.9575
     555         796066         5.5450         0.9580         0.9569
     556         798582         5.5550         0.9575         0.9589
     557         804546         5.5650         0.9612         0.9596
     558         806096         5.5750         0.9596         0.9611
     559         811218         5.5850         0.9623         0.9610
     560         813552         5.5950         0.9616         0.9628
     561         819354         5.6050         0.9650         0.9644
     562         822686         5.6150         0.9655         0.9645
     563         823198         5.6250         0.9626         0.9644
     564         830010         5.6350         0.9672         0.9662
     565         834292         5.6450         0.9687         0.9686
     566         836564         5.6550         0.9679         0.9677
     567         838638         5.6650         0.9669         0.9681
     568         844934         5.6750         0.9707         0.9692
     569         847712         5.6850         0.9705         0.9720
     570         854298         5.6950         0.9746         0.9730
     571         856482         5.7050         0.9737         0.9750
     572         862232         5.7150         0.9768         0.9763
     573         866464         5.7250         0.9782         0.9778
     574         868908         5.7350         0.9775         0.9778
     575         873180         5.7450         0.9789         0.9797
     576         879892         5.7550         0.9830         0.9815
     577         881430         5.7650         0.9813         0.9822
     578         885438         5.7750         0.9823         0.9823
     579         890046         5.7850         0.9840         0.9839
     580         893592         5.7950         0.9846         0.9837
     581         895388         5.8050         0.9831         0.9851
     582         903382         5.8150         0.9885         0.9861
     583         904408         5.8250         0.9862         0.9881
     584         911098         5.8350         0.9901         0.9898
     585         916218         5.8450         0.9923         0.9906
     586         915816         5.8550         0.9885         0.9912
     587         924382         5.8650         0.9943         0.9922
     588         927134         5.8750         0.9939         0.9950
     589         931996         5.8850         0.9957         0.9950
     590         934844         5.8950         0.9954         0.9959
     591         939574         5.9050         0.9970         0.9971
     592         944430         5.9150         0.9988         0.9982
     593         946896         5.9250         0.9980         0.9980
     594         950386         5.9350         0.9983         0.9996
     595         958054         5.9450         1.0030         1.0011
     596         958874         5.9550         1.0005         1.0015
     597         962964         5.9650         1.0014         1.0015
     598         968540         5.9750         1.0038         1.0031
     599         972346         5.9850         1.0044         1.0057
     600         978942         5.9950         1.0078         1.0055
     601         977636         6.0050         1.0031         1.0055
     602         984656         6.0150         1.0070         1.0060
     603         989068         6.0250         1.0081         1.0081
     604         991610         6.0350         1.0074         1.0072
     605         993202         6.0450         1.0057         1.0060
     606         997284         6.0550         1.0065         1.0070
     607        1003410         6.0650         1.0093         1.0082
     608        1005232         6.0750         1.0078         1.0085
     609        1009206         6.0850         1.0085         1.0085
     610        1014440         6.0950         1.0104         1.0104
     611        1019352         6.1050         1.0120         1.0114
     612        1022036         6.1150         1.0113         1.0121
     613        1027128         6.1250         1.0130         1.0123
     614        1029676         6.1350         1.0122         1.0127
     615        1033322         6.1450         1.0125         1.0122
     616        1036548         6.1550         1.0124         1.0130
     617        1042098         6.1650         1.0145         1.0141
     618        1044816         6.1750         1.0139         1.0129
     619        1044532         6.1850         1.0103         1.0124
     620        1053028         6.1950         1.0152         1.0138
     621        1056294         6.2050         1.0151         1.0150
     622        1057094         6.2150         1.0126         1.0130
     623        1059800         6.2250         1.0119         1.0117
     624        1063620         6.2350         1.0123         1.0131
     625        1070268         6.2450         1.0154         1.0142
     626        1072498         6.2550         1.0143         1.0152
     627        1077486         6.2650         1.0157         1.0155
     628        1080920         6.2750         1.0157         1.0149
     629        1081596         6.2850         1.0131         1.0151
     630        1088966         6.2950         1.0168         1.0146
     631        1087710         6.3050         1.0124         1.0136
     632        1090290         6.3150         1.0116         1.0115
     633        1093946         6.3250         1.0118         1.0117
     634        1097612         6.3350         1.0120         1.0117
     635        1100620         6.3450         1.0115         1.0122
     636        1106026         6.3550         1.0133         1.0128
     637        1108214         6.3650         1.0121         1.0115
     638        1108116         6.3750         1.0089         1.0104
